s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 6.1235947E+001, 2.0413993E+001, 2.0419275E+001, 2.0435694E+001, 2.0457345E+001, 2.0479885E+001, 2.1468917E+001, 2.2251970E+001, 2.6409900E+001, 2.4742379E+001, 2.9030671E+001, 3.4439065E+001, 3.5700457E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.8594586E-002, 2.4641101E-002, 3.0693845E-002, 4.8258807E-002, 6.4691243E-002, 7.6054564E-002, 1.0934882E-001, 2.3925379E-001, 2.9502328E-001, 2.7257554E-001, 1.4879308E-001, 2.5529242E-001, 3.0417415E-001, 7.5717422E-002, 7.6574550E-002
 6.3047574E+001, 2.0428567E+001, 2.0434039E+001, 2.0451578E+001, 2.0486763E+001, 2.0524607E+001, 2.1407984E+001, 2.2076930E+001, 2.4368431E+001, 2.3537831E+001, 2.7936581E+001, 3.7300891E+001, 4.3773603E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5712347E-002, 2.2294865E-002, 2.8886205E-002, 4.7413833E-002, 6.5500447E-002, 8.3270424E-002, 1.2155025E-001, 2.4833900E-001, 2.8870847E-001, 2.5729764E-001, 2.6556647E-001, 2.4279432E-001, 1.4534765E-001, 1.0747586E-001, 1.0148378E-001
 6.4835791E+001, 2.0442780E+001, 2.0448421E+001, 2.0467373E+001, 2.0515741E+001, 2.0573876E+001, 2.1339088E+001, 2.1892187E+001, 2.2761585E+001, 2.2575170E+001, 2.8061170E+001, 4.6170042E+001, 4.8237442E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1746551E-002, 1.8610245E-002, 2.4256011E-002, 4.2706583E-002, 6.1987785E-002, 8.6821576E-002, 1.2841322E-001, 2.5039128E-001, 2.8094716E-001, 2.7480966E-001, 3.1243592E-001, 1.0139173E-001, 7.3646633E-002, 1.5958004E-001, 1.3084583E-001
 6.6711383E+001, 2.0455437E+001, 2.0461543E+001, 2.0482132E+001, 2.0542484E+001, 2.0623432E+001, 2.1258746E+001, 2.1691736E+001, 2.1678302E+001, 2.2801631E+001, 3.4327768E+001, 5.1304313E+001, 4.9914169E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3017068E-002, 1.6115516E-002, 1.3818311E-002, 2.9676750E-002, 5.1084123E-002, 8.2198927E-002, 1.2474759E-001, 2.4175893E-001, 2.8305891E-001, 3.3625023E-001, 2.4204089E-001, 7.7786855E-002, 6.9476802E-002, 2.3185675E-001, 1.6130497E-001
 6.8467425E+001, 2.0465108E+001, 2.0472312E+001, 2.0494788E+001, 2.0565108E+001, 2.0670326E+001, 2.1181587E+001, 2.1497777E+001, 2.1519076E+001, 2.8855002E+001, 4.5537912E+001, 5.2660398E+001, 5.1312870E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.3969715E-002, 2.2362354E-002, 1.1272068E-002, 1.7666985E-002, 4.1567201E-002, 7.7967202E-002, 1.1872682E-001, 2.4351771E-001, 3.0829878E-001, 3.5623778E-001, 2.1015837E-001, 1.0669752E-001, 1.2647177E-001, 3.2865814E-001, 2.0177496E-001
 7.0248881E+001, 2.0472694E+001, 2.0481457E+001, 2.0505838E+001, 2.0584574E+001, 2.0714210E+001, 2.1110104E+001, 2.1315624E+001, 2.4852871E+001, 4.0407442E+001, 5.0195542E+001, 5.4271358E+001, 5.4496737E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.0994901E-002, 2.7325890E-002, 1.4683378E-002, 1.2478409E-002, 3.7591558E-002, 7.9453758E-002, 1.1876652E-001, 2.6358570E-001, 3.1716503E-001, 3.2879718E-001, 2.0499601E-001, 1.6484082E-001, 1.9284776E-001, 4.4303245E-001, 2.5799991E-001
 7.2043459E+001, 2.0479886E+001, 2.0490360E+001, 2.0516844E+001, 2.0603378E+001, 2.0758379E+001, 2.1037780E+001, 2.1155818E+001, 3.3556527E+001, 4.7050561E+001, 5.2513137E+001, 5.7671418E+001, 5.9249396E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2228300E-002, 2.7378955E-002, 1.5013874E-002, 1.3769510E-002, 3.8404520E-002, 8.7574455E-002, 1.2898182E-001, 2.7148772E-001, 2.8616328E-001, 2.6870407E-001, 2.2077778E-001, 2.2765194E-001, 2.1953030E-001, 5.5418400E-001, 3.3762932E-001
 7.3857195E+001, 2.0487690E+001, 2.0499909E+001, 2.0528942E+001, 2.0622717E+001, 2.0804161E+001, 2.0966172E+001, 2.1186474E+001, 4.1275801E+001, 4.9268418E+001, 5.4777637E+001, 6.0005990E+001, 6.0306945E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.6884262E-002, 3.0516979E-002, 1.7789032E-002, 1.1739640E-002, 3.7575156E-002, 9.1673789E-002, 1.3601561E-001, 2.3692254E-001, 2.2288420E-001, 1.9270643E-001, 2.6005039E-001, 3.3335202E-001, 2.5309783E-001, 6.3565893E-001, 4.4881494E-001
 7.5723124E+001, 2.0495196E+001, 2.0509178E+001, 2.0540801E+001, 2.0640877E+001, 2.0849951E+001, 2.0918573E+001, 2.1936823E+001, 4.4378811E+001, 5.0348104E+001, 5.5069697E+001, 5.8524591E+001, 5.7362593E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.7157336E-002, 3.8840987E-002, 2.4985734E-002, 6.1704696E-003, 3.3456318E-002, 8.6342913E-002, 1.2754836E-001, 1.7879976E-001, 1.7046662E-001, 1.4950300E-001, 3.3735241E-001, 5.1469284E-001, 3.6328082E-001, 6.7285137E-001, 5.9653614E-001
 7.7445521E+001, 2.0502002E+001, 2.0517492E+001, 2.0551509E+001, 2.0657602E+001, 2.0893006E+001, 2.0921659E+001, 2.3290309E+001, 4.3928314E+001, 4.9979928E+001, 5.3775140E+001, 5.3721846E+001, 5.2864263E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7256228E-002, 4.7098614E-002, 3.2483130E-002, 8.1379179E-003, 3.0795599E-002, 7.9298262E-002, 1.1460099E-001, 1.6121678E-001, 1.7189528E-001, 1.8499937E-001, 4.1571914E-001, 6.9111075E-001, 5.6476665E-001, 6.6443037E-001, 7.4823156E-001
 7.9311450E+001, 2.0506680E+001, 2.0523565E+001, 2.0559970E+001, 2.0671925E+001, 2.0934284E+001, 2.1011255E+001, 2.4469451E+001, 4.2021458E+001, 4.8280561E+001, 5.2004849E+001, 4.8053520E+001, 5.1457498E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0511661E-002, 5.8585119E-002, 4.3174553E-002, 1.7008180E-002, 2.8935830E-002, 7.0958667E-002, 1.0415314E-001, 1.8179242E-001, 2.1195013E-001, 2.4690815E-001, 4.8948221E-001, 7.9585679E-001, 7.5506365E-001, 5.9829727E-001, 8.5065446E-001
 8.1093180E+001, 2.0509044E+001, 2.0526824E+001, 2.0565414E+001, 2.0682608E+001, 2.0970719E+001, 2.1135126E+001, 2.4899396E+001, 3.9609357E+001, 4.5939956E+001, 4.9901299E+001, 4.4578285E+001, 5.2951174E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4913799E-002, 7.1285981E-002, 5.5391026E-002, 2.9074403E-002, 3.1805544E-002, 6.6650670E-002, 1.0165843E-001, 2.0886716E-001, 2.5178681E-001, 2.9523124E-001, 5.5906336E-001, 8.5292305E-001, 7.9445128E-001, 4.8657476E-001, 8.6060460E-001
 8.2875913E+001, 2.0509660E+001, 2.0527068E+001, 2.0567491E+001, 2.0688802E+001, 2.0996361E+001, 2.1219814E+001, 2.4743987E+001, 3.7140718E+001, 4.3217701E+001, 4.7725167E+001, 4.6104666E+001, 5.5161405E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0023368E-001, 8.5067228E-002, 6.8915088E-002, 4.2766786E-002, 4.0203344E-002, 6.8108731E-002, 1.0363772E-001, 2.2653712E-001, 2.7324930E-001, 3.0702264E-001, 6.2406246E-001, 8.7530644E-001, 7.6481506E-001, 4.0575276E-001, 7.9324007E-001
 8.4672359E+001, 2.0510474E+001, 2.0524780E+001, 2.0566891E+001, 2.0691769E+001, 2.1011088E+001, 2.1240509E+001, 2.4293296E+001, 3.4549837E+001, 4.0269339E+001, 4.5442588E+001, 5.1200155E+001, 5.8208292E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1533628E-001, 9.8677832E-002, 8.2331606E-002, 5.5986936E-002, 5.0990576E-002, 7.4366081E-002, 1.0714542E-001, 2.3487292E-001, 2.7756072E-001, 2.7884794E-001, 6.9321228E-001, 8.5859142E-001, 7.8597748E-001, 3.7611588E-001, 7.0229365E-001
 8.6482518E+001, 2.0512292E+001, 2.0520315E+001, 2.0563724E+001, 2.0692569E+001, 2.1015515E+001, 2.1215349E+001, 2.3761081E+001, 3.2180966E+001, 3.7654365E+001, 4.3279743E+001, 5.4902965E+001, 6.1454492E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2571909E-001, 1.0774742E-001, 9.1291672E-002, 6.4107828E-002, 5.8124609E-002, 7.9778927E-002, 1.0844140E-001, 2.3295706E-001, 2.6511446E-001, 2.1555397E-001, 7.9483536E-001, 8.9312740E-001, 7.3418924E-001, 3.7964148E-001, 6.1431363E-001
 8.8205200E+001, 2.0515395E+001, 2.0515641E+001, 2.0560291E+001, 2.0694061E+001, 2.1016162E+001, 2.1184270E+001, 2.3338722E+001, 3.0580752E+001, 3.6046631E+001, 4.2884377E+001, 5.7877958E+001, 6.5607749E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2594742E-001, 1.0689530E-001, 9.0294753E-002, 6.1577314E-002, 5.5640262E-002, 7.8790821E-002, 1.0559718E-001, 2.2198815E-001, 2.3871253E-001, 1.7961723E-001, 9.2656993E-001, 9.7403760E-001, 6.1386239E-001, 3.9874938E-001, 5.2167551E-001
 9.0093078E+001, 2.0518288E+001, 2.0510430E+001, 2.0556537E+001, 2.0696106E+001, 2.1017298E+001, 2.1164226E+001, 2.3067341E+001, 3.0097730E+001, 3.6564085E+001, 4.5946756E+001, 6.2839636E+001, 6.8810659E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3102048E-001, 1.1111664E-001, 9.4232853E-002, 6.2932638E-002, 5.5571551E-002, 7.2899359E-002, 9.4410615E-002, 1.9410322E-001, 2.0521181E-001, 3.2401241E-001, 1.0207093E+000, 1.0183911E+000, 5.7798153E-001, 4.1634150E-001, 4.0417249E-001
 9.1935322E+001, 2.0518998E+001, 2.0502039E+001, 2.0549477E+001, 2.0694758E+001, 2.1014954E+001, 2.1146016E+001, 2.2789846E+001, 3.0985660E+001, 4.0202238E+001, 5.1851223E+001, 6.5654704E+001, 6.9818245E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.4819457E-001, 1.2782928E-001, 1.1073504E-001, 7.6664976E-002, 6.6521168E-002, 6.7865803E-002, 7.2587966E-002, 1.4732531E-001, 2.5731273E-001, 6.2020110E-001, 1.0979858E+000, 1.1004692E+000, 5.4522557E-001, 4.5075330E-001, 2.8982111E-001
 9.3613793E+001, 2.0516973E+001, 2.0491155E+001, 2.0539594E+001, 2.0689261E+001, 2.1008115E+001, 2.1132876E+001, 2.2547981E+001, 3.3711030E+001, 4.6139333E+001, 5.5759720E+001, 6.3936731E+001, 6.8870920E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5918911E-001, 1.3889483E-001, 1.2179151E-001, 8.5694874E-002, 7.3967787E-002, 6.4815425E-002, 4.9656266E-002, 1.4055444E-001, 4.3860040E-001, 8.6186128E-001, 1.1739870E+000, 1.1534664E+000, 5.5141462E-001, 4.9578454E-001, 2.3279412E-001
 9.5530340E+001, 2.0513657E+001, 2.0479650E+001, 2.0528868E+001, 2.0682586E+001, 2.0999982E+001, 2.1126303E+001, 2.2445724E+001, 3.9057914E+001, 5.0005393E+001, 5.3883542E+001, 6.2336519E+001, 6.8574923E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5947894E-001, 1.3982923E-001, 1.2296067E-001, 8.5915995E-002, 7.3885164E-002, 6.2226662E-002, 3.0720509E-002, 2.1739266E-001, 6.1300309E-001, 8.8086519E-001, 1.1694357E+000, 1.1380854E+000, 6.1734952E-001, 5.0807408E-001, 2.1862255E-001
 9.7309990E+001, 2.0509386E+001, 2.0468290E+001, 2.0518379E+001, 2.0675889E+001, 2.0991130E+001, 2.1124957E+001, 2.2485683E+001, 4.3894478E+001, 4.9367380E+001, 5.1032035E+001, 6.0700138E+001, 6.9233460E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.6237183E-001, 1.4378972E-001, 1.2718183E-001, 8.9557291E-002, 7.7585745E-002, 6.6774815E-002, 2.0047433E-002, 3.0796546E-001, 6.7735707E-001, 7.4678354E-001, 1.1093755E+000, 1.1364591E+000, 6.8986684E-001, 4.6234304E-001, 2.2388893E-001
 9.9048572E+001, 2.0503196E+001, 2.0456240E+001, 2.0507282E+001, 2.0665513E+001, 2.0973494E+001, 2.1122647E+001, 2.2527696E+001, 4.5128426E+001, 4.8072778E+001, 4.9880966E+001, 6.0206295E+001, 6.8455927E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.7860404E-001, 1.6156002E-001, 1.4530351E-001, 1.0737645E-001, 9.5499735E-002, 8.6172163E-002, 2.6115768E-002, 4.2349895E-001, 6.5264519E-001, 6.3730571E-001, 1.0846123E+000, 1.1018037E+000, 6.4026437E-001, 3.9448443E-001, 2.3298931E-001
 1.0085560E+002, 2.0494099E+001, 2.0442676E+001, 2.0494623E+001, 2.0649046E+001, 2.0938418E+001, 2.1113906E+001, 2.2491517E+001, 4.5247842E+001, 4.7724223E+001, 4.9322016E+001, 6.0330757E+001, 6.8656650E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9541692E-001, 1.8049743E-001, 1.6471762E-001, 1.2643912E-001, 1.1431809E-001, 1.0636631E-001, 4.2033687E-002, 5.5670200E-001, 6.2265334E-001, 6.0806418E-001, 1.0256215E+000, 1.0363778E+000, 6.1347870E-001, 3.5909166E-001, 2.4414007E-001
 1.0266263E+002, 2.0482005E+001, 2.0429212E+001, 2.0482854E+001, 2.0629044E+001, 2.0883927E+001, 2.1101107E+001, 2.2492963E+001, 4.5428384E+001, 4.7503685E+001, 4.8815706E+001, 6.1997117E+001, 7.0789945E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9967451E-001, 1.8716019E-001, 1.7180516E-001, 1.3312839E-001, 1.2008516E-001, 1.1340985E-001, 5.1298009E-002, 6.3371476E-001, 6.3028009E-001, 6.4641481E-001, 1.0101584E+000, 1.0491793E+000, 6.2436435E-001, 3.8133688E-001, 2.7004287E-001
 1.0446966E+002, 2.0467357E+001, 2.0417294E+001, 2.0473674E+001, 2.0609057E+001, 2.0826281E+001, 2.1087973E+001, 2.2586092E+001, 4.5531792E+001, 4.7136670E+001, 4.8557039E+001, 6.2117338E+001, 7.0744311E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9981526E-001, 1.8957545E-001, 1.7453320E-001, 1.3551776E-001, 1.2098290E-001, 1.1490089E-001, 6.0931490E-002, 6.3129314E-001, 6.4388048E-001, 7.2100413E-001, 1.0413617E+000, 1.0408981E+000, 6.1028794E-001, 4.5460325E-001, 3.2084792E-001
 1.0627669E+002, 2.0450075E+001, 2.0407209E+001, 2.0466443E+001, 2.0588570E+001, 2.0774115E+001, 2.1072176E+001, 2.2711256E+001, 4.5402173E+001, 4.6649294E+001, 4.7313301E+001, 6.2318507E+001, 7.2925413E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0862085E-001, 2.0025500E-001, 1.8531896E-001, 1.4606414E-001, 1.2958841E-001, 1.2246093E-001, 8.3689731E-002, 5.7433592E-001, 5.9642063E-001, 7.2512935E-001, 9.9388584E-001, 9.8661811E-001, 5.7642564E-001, 5.3023994E-001, 3.7159606E-001
 1.0808372E+002, 2.0429364E+001, 2.0398516E+001, 2.0459636E+001, 2.0566275E+001, 2.0720716E+001, 2.1051364E+001, 2.2762709E+001, 4.4832891E+001, 4.5246383E+001, 4.5389578E+001, 6.9056778E+001, 7.8720710E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.2184223E-001, 2.1474295E-001, 1.9964858E-001, 1.6057818E-001, 1.4199016E-001, 1.3198404E-001, 1.1818560E-001, 5.1456463E-001, 5.2189775E-001, 7.0462940E-001, 9.7007626E-001, 9.4674014E-001, 5.5158264E-001, 5.3578480E-001, 4.0717510E-001
 1.0990581E+002, 2.0405650E+001, 2.0388658E+001, 2.0450629E+001, 2.0542204E+001, 2.0666055E+001, 2.1028329E+001, 2.2737835E+001, 4.3527332E+001, 4.3957902E+001, 4.8894149E+001, 7.0624676E+001, 7.5417811E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.2957877E-001, 2.2284465E-001, 2.0725504E-001, 1.6903500E-001, 1.4853528E-001, 1.3380911E-001, 1.5161716E-001, 5.0490818E-001, 5.2887415E-001, 7.2932902E-001, 1.0290517E+000, 9.1031152E-001, 5.4537323E-001, 4.8897143E-001, 4.1575995E-001
 1.1169341E+002, 2.0381308E+001, 2.0376995E+001, 2.0438552E+001, 2.0518405E+001, 2.0617617E+001, 2.1006284E+001, 2.2699401E+001, 4.2334608E+001, 4.5538435E+001, 5.5016344E+001, 6.0653393E+001, 6.8364590E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.3364337E-001, 2.2615265E-001, 2.0959019E-001, 1.7248519E-001, 1.5022437E-001, 1.2882252E-001, 1.7811105E-001, 5.3158632E-001, 5.6524556E-001, 7.3471009E-001, 1.0395563E+000, 9.4376523E-001, 6.8472717E-001, 4.5373733E-001, 3.8408253E-001
 1.1344118E+002, 2.0357651E+001, 2.0363600E+001, 2.0423905E+001, 2.0496619E+001, 2.0577217E+001, 2.0989511E+001, 2.2672074E+001, 4.2201256E+001, 4.8396343E+001, 5.3657293E+001, 5.8790015E+001, 6.5598490E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.4615155E-001, 2.3700467E-001, 2.1912713E-001, 1.8337793E-001, 1.5964777E-001, 1.3046339E-001, 2.0255263E-001, 5.3106940E-001, 5.8674145E-001, 7.0044682E-001, 9.6596563E-001, 1.0581903E+000, 8.7236049E-001, 4.5638209E-001, 3.2333171E-001
 1.1529171E+002, 2.0332131E+001, 2.0346351E+001, 2.0404769E+001, 2.0474919E+001, 2.0536805E+001, 2.0973092E+001, 2.2713432E+001, 4.2019938E+001, 4.7518028E+001, 5.1019091E+001, 5.8312782E+001, 6.3579895E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.7212725E-001, 2.6060627E-001, 2.4125450E-001, 2.0753657E-001, 1.8306615E-001, 1.4588137E-001, 2.2930143E-001, 4.8724549E-001, 5.5678557E-001, 6.2951445E-001, 8.7533347E-001, 1.0850356E+000, 9.3032580E-001, 4.2408974E-001, 2.5055929E-001
 1.1713670E+002, 2.0304410E+001, 2.0324323E+001, 2.0379850E+001, 2.0450445E+001, 2.0495558E+001, 2.0952447E+001, 2.2767327E+001, 4.0702289E+001, 4.5014247E+001, 5.0058511E+001, 5.7828857E+001, 6.3738002E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.0121090E-001, 2.8689796E-001, 2.6596164E-001, 2.3418316E-001, 2.0957009E-001, 1.6323032E-001, 2.4535416E-001, 4.2869254E-001, 5.3489990E-001, 6.2261117E-001, 8.3172979E-001, 1.0221147E+000, 9.3329053E-001, 3.4344664E-001, 1.9511383E-001
 1.1893193E+002, 2.0277346E+001, 2.0299816E+001, 2.0351428E+001, 2.0424319E+001, 2.0459943E+001, 2.0930543E+001, 2.2732593E+001, 3.9049179E+001, 4.5256467E+001, 5.0437953E+001, 5.8893914E+001, 6.5587447E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2245603E-001, 3.0593817E-001, 2.8390758E-001, 2.5335007E-001, 2.2916589E-001, 1.7322675E-001, 2.4087277E-001, 3.9152787E-001, 5.5291384E-001, 6.7884139E-001, 7.8405214E-001, 9.6568491E-001, 9.7926316E-001, 2.5642230E-001, 1.8418418E-001
 1.2072717E+002, 2.0252789E+001, 2.0273768E+001, 2.0320427E+001, 2.0397466E+001, 2.0430317E+001, 2.0914697E+001, 2.2660116E+001, 3.7921738E+001, 4.7012472E+001, 5.1746607E+001, 6.2230083E+001, 7.0349306E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4696857E-001, 3.2976832E-001, 3.0788639E-001, 2.7784399E-001, 2.5454428E-001, 1.8791731E-001, 2.2735493E-001, 3.6546877E-001, 5.6512742E-001, 7.1220368E-001, 7.6280313E-001, 1.0668643E+000, 9.1890497E-001, 2.0330387E-001, 1.9198081E-001
 1.2242574E+002, 2.0229209E+001, 2.0245262E+001, 2.0286320E+001, 2.0367965E+001, 2.0402709E+001, 2.0907739E+001, 2.2629694E+001, 3.7772633E+001, 4.8302182E+001, 5.3865963E+001, 6.7809289E+001, 8.2446705E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.6759738E-001, 3.5197717E-001, 3.3257644E-001, 3.0433800E-001, 2.8315546E-001, 2.1076776E-001, 2.1327056E-001, 3.3509389E-001, 5.5798186E-001, 6.7340741E-001, 9.1562209E-001, 1.2327456E+000, 7.1723895E-001, 2.5376711E-001, 2.0802816E-001
 1.2426379E+002, 2.0208802E+001, 2.0218287E+001, 2.0253043E+001, 2.0339405E+001, 2.0376465E+001, 2.0914128E+001, 2.2662955E+001, 3.9007370E+001, 4.9878070E+001, 5.8075712E+001, 7.5525847E+001, 8.1844418E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.6857073E-001, 3.5598092E-001, 3.4043018E-001, 3.1343725E-001, 2.9465288E-001, 2.2066738E-001, 1.8403465E-001, 3.1523973E-001, 5.3855960E-001, 6.3664218E-001, 1.1911087E+000, 1.2704342E+000, 8.8796645E-001, 3.3879100E-001, 2.7148135E-001
 1.2605377E+002, 2.0190183E+001, 2.0196005E+001, 2.0225047E+001, 2.0315077E+001, 2.0352536E+001, 2.0939422E+001, 2.2731249E+001, 4.0581844E+001, 5.1814601E+001, 5.9599097E+001, 6.7155642E+001, 7.1556006E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.5732688E-001, 3.4813032E-001, 3.3706335E-001, 3.1100943E-001, 2.9440980E-001, 2.2173447E-001, 1.5363810E-001, 3.0778081E-001, 4.9589332E-001, 6.3328226E-001, 1.0942670E+000, 1.2842427E+000, 1.1133523E+000, 3.2742174E-001, 3.8570822E-001
 1.2782909E+002, 2.0170906E+001, 2.0177233E+001, 2.0202796E+001, 2.0293668E+001, 2.0329046E+001, 2.0968617E+001, 2.2795298E+001, 4.0686008E+001, 5.1675294E+001, 5.4856610E+001, 6.1468400E+001, 6.7805378E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.5944193E-001, 3.5266338E-001, 3.4618067E-001, 3.2201685E-001, 3.0793021E-001, 2.3991204E-001, 1.4958558E-001, 3.0797889E-001, 4.4432595E-001, 6.0642375E-001, 9.5264303E-001, 1.3023849E+000, 1.0568205E+000, 2.2689662E-001, 4.6246627E-001
 1.2970319E+002, 2.0153610E+001, 2.0160643E+001, 2.0185450E+001, 2.0274626E+001, 2.0306421E+001, 2.0950097E+001, 2.2879927E+001, 3.9490916E+001, 4.9313282E+001, 5.2033206E+001, 6.1287591E+001, 6.9658459E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.7262500E-001, 3.6556148E-001, 3.6210199E-001, 3.3940975E-001, 3.2845915E-001, 2.6939399E-001, 1.6032600E-001, 3.3810490E-001, 4.3258633E-001, 5.8242727E-001, 1.0089245E+000, 1.1938210E+000, 9.9761218E-001, 1.8909300E-001, 4.4017434E-001
 1.3152578E+002, 2.0141318E+001, 2.0144822E+001, 2.0170380E+001, 2.0256479E+001, 2.0285958E+001, 2.0863403E+001, 2.3004338E+001, 3.9369400E+001, 4.8044626E+001, 5.1096085E+001, 6.4030386E+001, 7.1301292E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.7734092E-001, 3.6687850E-001, 3.6307057E-001, 3.4029443E-001, 3.3275650E-001, 2.8669349E-001, 1.6433490E-001, 4.0701839E-001, 4.7632683E-001, 5.9321210E-001, 1.0202412E+000, 1.1698857E+000, 1.1001949E+000, 2.0875917E-001, 3.6476505E-001
 1.3320818E+002, 2.0135145E+001, 2.0131102E+001, 2.0157347E+001, 2.0237763E+001, 2.0268867E+001, 2.0764043E+001, 2.3108489E+001, 4.1817384E+001, 4.9502181E+001, 5.2035535E+001, 6.6604914E+001, 7.2486848E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.7609977E-001, 3.6092426E-001, 3.5319896E-001, 3.2850997E-001, 3.2360582E-001, 2.9159431E-001, 1.6462075E-001, 4.8686450E-001, 5.2473618E-001, 6.0991972E-001, 9.9378469E-001, 1.2920126E+000, 1.1424530E+000, 2.4312169E-001, 3.1667160E-001
 1.3503078E+002, 2.0134971E+001, 2.0119575E+001, 2.0145281E+001, 2.0218222E+001, 2.0252669E+001, 2.0662839E+001, 2.3208416E+001, 4.5759127E+001, 5.2430690E+001, 5.5661462E+001, 6.7324654E+001, 7.3124508E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.8933237E-001, 3.7036443E-001, 3.5629987E-001, 3.2771363E-001, 3.2324202E-001, 3.0360438E-001, 1.7627774E-001, 5.3697674E-001, 5.5085017E-001, 6.1281682E-001, 1.0028513E+000, 1.3111163E+000, 1.0597735E+000, 2.6998860E-001, 3.1283753E-001
 1.3690946E+002, 2.0140232E+001, 2.0111246E+001, 2.0133663E+001, 2.0197436E+001, 2.0233723E+001, 2.0540867E+001, 2.3208511E+001, 4.9756444E+001, 5.5479299E+001, 5.8526349E+001, 6.6867779E+001, 7.2932275E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.1095500E-001, 3.9099402E-001, 3.7017290E-001, 3.3597507E-001, 3.2790488E-001, 3.1727106E-001, 1.9403965E-001, 5.3904096E-001, 5.7897414E-001, 6.4082637E-001, 9.3741977E-001, 1.2435414E+000, 1.0126271E+000, 2.9507753E-001, 3.8177701E-001
 1.3864096E+002, 2.0149942E+001, 2.0108860E+001, 2.0125074E+001, 2.0177991E+001, 2.0214297E+001, 2.0431482E+001, 2.3441673E+001, 5.3380612E+001, 5.7353381E+001, 5.7831919E+001, 6.5582363E+001, 7.2607548E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.2125600E-001, 4.0343594E-001, 3.7897605E-001, 3.3973237E-001, 3.2403495E-001, 3.1755008E-001, 2.0369209E-001, 5.0683643E-001, 5.9128829E-001, 6.1762754E-001, 1.0026455E+000, 1.2586712E+000, 9.6612565E-001, 3.0316058E-001, 5.7402335E-001
